,X_test,y_test,y_pred,y_pred_proba
592,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,spam,spam,0.417285785603157
1342,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,ham,ham,0.9762382833938399
4736,Oh k:)after that placement there ah?,ham,ham,0.9781107012291708
4594,It's ok i wun b angry. Msg u aft i come home tonight.,ham,ham,0.9797846938736549
4272,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,spam,spam,0.3458120124358109
1676,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""",ham,ham,0.9563938606350856
5272,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",ham,ham,0.9569771135821802
1005,Umma. Did she say anything,ham,ham,0.9782458315753869
1410,Where at were hungry too,ham,ham,0.9745903365366224
3752,"Haha... Sounds crazy, dunno can tahan anot...",ham,ham,0.9531760558690164
2900,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",ham,ham,0.935163419195644
3127,U coming 2 pick me?,ham,ham,0.9859186790176944
3426,True. Its easier with her here.,ham,ham,0.9402525470547703
4999,Can you talk with me..,ham,ham,0.9789877103381521
1724,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur Ârents mayb interested in it, I hav 12,000pes, so around Â£48, tb, James.",ham,ham,0.9278838241131415
2242,U buy newspapers already?,ham,ham,0.952999771951071
3739,We stopped to get ice cream and will go back after,ham,ham,0.9380102054874803
1840,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,ham,ham,0.9478782330169748
1828,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,ham,ham,0.9411923937401517
3539,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,ham,ham,0.8093987484049594
5306,Ill be at yours in about 3 mins but look out for me,ham,ham,0.951016671881872
3202,Nice.nice.how is it working?,ham,ham,0.976193064764763
4938,G wants to know where the fuck you are,ham,ham,0.9472849666750678
1796,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",ham,ham,0.9878945210468856
2253,Den wat will e schedule b lk on sun?,ham,ham,0.9366610978496687
3271,K actually can you guys meet me at the sunoco on howard? It should be right on the way,ham,ham,0.98507945850847
575,Nope i waiting in sch 4 daddy... ,ham,ham,0.9464865609675998
5301,At WHAT TIME should i come tomorrow,ham,ham,0.9887146008617741
2328,"URGENT! Your mobile number *************** WON a Â£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",spam,spam,0.10980171152790931
1326,Yeah jay's sort of a fucking retard,ham,ham,0.9451786768045536
2909,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,ham,ham,0.9221080806526679
457,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONÂT LIKE ME LIKE THAT SO DONÂT WORRY.",ham,ham,0.9754005022729936
2319,On the way to office da..,ham,ham,0.9380920244055547
580,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",ham,ham,0.9623834381116283
2107,Thank you. I like you as well...,ham,ham,0.9668564516390866
1247,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",ham,ham,0.9451858634286665
1731,Doing project w frens lor. ,ham,ham,0.9626049278673016
2256,"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams",ham,ham,0.960712840742092
2497,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,ham,ham,0.913874909429201
745,Men like shorter ladies. Gaze up into his eyes.,ham,ham,0.9425958091890215
2600,"Gosh that , what a pain. Spose I better come then.",ham,ham,0.9896619479965804
4898,I cant pick the phone right now. Pls send a message,ham,ham,0.9185149862678154
420,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,spam,ham,0.613878857023408
2209,"URGENT!! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins",spam,spam,0.24490203814579709
3455,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,ham,ham,0.9917414405082157
1375,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY Â£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",spam,spam,0.2435293026520147
3879,What you need. You have a person to give na.,ham,ham,0.9546820376039652
4489,Call me when you get the chance plz &lt;3,ham,ham,0.9476058221681698
433,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,spam,spam,0.2901618978026246
3978,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,spam,spam,0.08303111136658985
1060,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN Â£100 Cash WKENT/150P16+,spam,spam,0.42949092948518297
126,"Good stuff, will do.",ham,ham,0.9730741513443316
1852,Dunno da next show aft 6 is 850. Toa payoh got 650.,ham,ham,0.9526170642098388
1488,I told your number to gautham..,ham,ham,0.8324477371809725
3670,Yeah imma come over cause jay wants to do some drugs,ham,ham,0.9574380672822773
1447,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,ham,ham,0.9713478581281271
2603,So when you gonna get rimac access ,ham,ham,0.963756857862849
4230,Have you bookedthe hut? And also your time off? How are you by the way?,ham,ham,0.9610414820895564
5081,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS Â FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IÂL CALL U""",ham,ham,0.8462046065555083
2646,"Sorry, I'll call later",ham,ham,0.958921164706735
206,Ã say until like dat i dun buy ericsson oso cannot oredi lar...,ham,ham,0.9589589743242706
5483,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,ham,ham,0.9565461110964003
2340,Cheers for the message Zogtorius. IÂve been staring at my phone for an age deciding whether to text or not.,ham,ham,0.7140659886210542
2390,Boo. How's things? I'm back at home and a little bored already :-(,ham,ham,0.9746622327371014
3684,When did i use soc... I use it only at home... Ã dunno how 2 type it in word ar...,ham,ham,0.9841603823914667
545,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,ham,ham,0.9586590381416645
1832,Hello- thanx for taking that call. I got a job! Starts on monday!,ham,ham,0.891788233465953
3232,No plm i will come da. On the way.,ham,ham,0.9751029238751048
2054,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",ham,ham,0.9605599028867622
2970,Ma head dey swell oh. Thanks for making my day,ham,ham,0.9651529236744939
2946,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",ham,ham,0.9923417817110212
1385,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",ham,ham,0.9333211020798844
2399,YO YO YO BYATCH WHASSUP?,ham,ham,0.9389462132557976
1662,"You aren't coming home between class, right? I need to work out and shower!",ham,ham,0.9689095565790453
976,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,ham,ham,0.9738845926748505
2973,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,ham,ham,0.9913827658040625
4887,Or just do that 6times,ham,ham,0.9254789901745097
2723,It's justbeen overa week since we broke up and already our brains are going to mush!,ham,ham,0.9314552205419105
1600,"Yeah probably, I still gotta check out with leo",ham,ham,0.9425997798790022
4004,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,ham,ham,0.9715077119252057
313,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,ham,ham,0.98029946448278
2908,ALRITE,ham,ham,0.9307503260853899
2878,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,ham,ham,0.9447973297920038
3595,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,spam,spam,0.055046523866452444
2652,"Text me when you get off, don't call, my phones having problems",ham,ham,0.9050580060730431
2128,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,ham,ham,0.9756258657760914
5035,I want to go to perumbavoor,ham,ham,0.7808960234730945
428,Any pain on urination any thing else?,ham,ham,0.9335164588067406
4192,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",ham,ham,0.9571778019484161
5269,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",spam,spam,0.35070143908378654
1380,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam,spam,0.14819593312440116
5356,Tell me something. Thats okay.,ham,ham,0.9835446891266326
2227,If you have belive me. Come to my home.,ham,ham,0.9868142346973198
729,Exactly. Anyways how far. Is jide her to study or just visiting,ham,ham,0.8964315622365583
486,If we win its really no 1 side for long time.,ham,ham,0.9293416041185628
2903,"Bill, as in: Are there any letters for me. iâm expecting one from orange that isnât a bill but may still say orange on it.",ham,ham,0.9354542340240438
5176,Company is very good.environment is terrific and food is really nice:),ham,ham,0.958123365202749
3631,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Â£1.50,spam,spam,0.1410184731028151
1122,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,spam,spam,0.1297735840103092
2514,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,spam,spam,0.13054206216560815
5398,Hi. Hope you had a good day. Have a better night.,ham,ham,0.9733287102350645
3563,Still chance there. If you search hard you will get it..let have a try :),ham,ham,0.965810647810682
1125,Aiyar sorry lor forgot 2 tell u...,ham,ham,0.9738080769838519
566,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?",ham,ham,0.9191540714800106
783,Beerage?,ham,ham,0.9237286407542372
2252,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,ham,ham,0.9868740618127063
386,It took Mr owl 3 licks,ham,ham,0.9518984621738292
1038,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",ham,ham,0.9289359042890932
2105,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,ham,ham,0.9550513480808078
67,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or Â£1000. To claim txt DIS to 87121 18+6*Â£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",spam,spam,0.20824465951144536
1448,Donât give a flying monkeys wot they think and I certainly donât mind. Any friend of mine and all that!,ham,ham,0.9524897329971447
1519,Shall i ask one thing if you dont mistake me.,ham,ham,0.9858786029265544
5110,You have 1 new message. Please call 08715205273,spam,spam,0.3290383051913862
192,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,ham,ham,0.9709446561324283
1499,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",ham,ham,0.9322199618592356
1941,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,ham,ham,0.97072223755422
276,Thanx...,ham,ham,0.9469696833286184
2541,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",ham,ham,0.9366828220028256
5105,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,ham,ham,0.9696358135028655
858,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,ham,ham,0.9837936463668827
2617,I went to ur hon lab but no one is there.,ham,ham,0.9341684184914752
554,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,ham,ham,0.9813551267632857
1045,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",spam,ham,0.5755309561683162
2523,Dunno lei... I might b eatin wif my frens... If Ã¼ wan to eat then i wait 4 Ã¼ lar,ham,ham,0.9797490082614111
2839,Were trying to find a Chinese food place around here,ham,ham,0.9092926105006549
4247,Well welp is sort of a semiobscure internet thing,ham,ham,0.9376625195528785
3354,I emailed yifeng my part oredi.. Can Ã¼ get it fr him..,ham,ham,0.9873590622244034
301,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",ham,ham,0.9292169110206064
4634,Oh wow thats gay. Will firmware update help,ham,ham,0.9157086648033057
1750,DO NOT B LATE LOVE MUM,ham,ham,0.9777060506822957
1615,Me sef dey laugh you. Meanwhile how's my darling anjie!,ham,ham,0.9787417924898125
58,Tell where you reached,ham,ham,0.9682487253882837
3523,"Im sorry bout last nite it wasnÂt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",ham,ham,0.9808292216721758
2104,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,ham,ham,0.9176221428745229
5338,So when do you wanna gym?,ham,ham,0.9714145492875514
5065,I dunno lei... Like dun haf...,ham,ham,0.9595606298088968
2019,Ya it came a while ago,ham,ham,0.9613709733725202
3330,Sac will score big hundred.he is set batsman:-),ham,ham,0.9565746663558591
4263,You'll never believe this but i have actually got off at taunton. Wow,ham,ham,0.9783007808147496
3705,Kent vale lor... Ã wait 4 me there ar?,ham,ham,0.9722576490183359
3411,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,ham,ham,0.9496077710464108
1802,I wanna watch that movie,ham,ham,0.9485958859109853
2106,I fetch yun or u fetch?,ham,ham,0.8895708641354025
2796,How will I creep on you now? ;_;,ham,ham,0.9239498295035711
4274,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",ham,ham,0.9662470490187153
694,Will purchase d stuff today and mail to you. Do you have a po box number?,ham,ham,0.8802485293509467
4756,U wan 2 haf lunch i'm in da canteen now.,ham,ham,0.9664418053374834
3905,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,spam,spam,0.31932239578144067
473,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",ham,ham,0.9693956320512445
3474,You getting back any time soon?,ham,ham,0.9592458681025232
1381,i dnt wnt to tlk wid u,ham,ham,0.8960373340038624
4923,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,ham,ham,0.9127516125829369
3662,Well then you have a great weekend!,ham,ham,0.9673726707720435
4411,You also didnt get na hi hi hi hi hi,ham,ham,0.9501106683113277
1850,You got job in wipro:)you will get every thing in life in 2 or 3 years.,ham,ham,0.9637429938672017
4258,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,spam,spam,0.4112477940801054
3384,K... Must book a not huh? so going for yoga basic on sunday?,ham,ham,0.9464364842263338
3544,I'm e person who's doing e sms survey...,ham,ham,0.8407448320606845
4965,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,spam,spam,0.478222776011294
2728,Whatsup there. Dont u want to sleep,ham,ham,0.9362321593197918
4621,THIS IS A LONG FUCKIN SHOWR,ham,ham,0.9192777909657857
2921,"Thanx 4 the time weÂve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",ham,ham,0.9589734988332785
280,All done? All handed in? Celebrations in full swing yet?,ham,ham,0.9634957669292585
3301,Just do what ever is easier for you,ham,ham,0.9401677341109693
2394,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",ham,ham,0.9813007894464559
4588,"I'll see if I can swing by in a bit, got some things to take care of here firsg",ham,ham,0.9828130804657297
847,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,ham,ham,0.9758463653204581
231,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,ham,ham,0.9729435474594328
5444,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,ham,ham,0.9720978086101654
1406,K..k..any special today?,ham,ham,0.8923267902418954
4141,Leave it wif me lar... Ã wan to carry meh so heavy... Is da num 98321561 familiar to Ã¼?,ham,ham,0.9719461948633079
2520,Ok. I only ask abt e movie. U wan ktv oso?,ham,ham,0.9668281734828198
987,I'm in office now . I will call you  &lt;#&gt;  min:),ham,ham,0.8834948885215484
2847,Wat time u finish ur lect today?,ham,ham,0.9444493716412495
4531,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,ham,ham,0.9558927495223977
2385,"Sorry, I'll call later",ham,ham,0.958921164706735
4023,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,ham,ham,0.9770084216481351
3469,yay! finally lol. i missed our cinema trip last week :-(,ham,ham,0.894697113757545
3400,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",ham,ham,0.9605366849342816
3745,Nobody names their penis a girls name this story doesn't add up at all,ham,ham,0.9369834342221067
4987,That's y u haf 2 keep me busy...,ham,ham,0.9810609543262847
796,it's really getting me down just hanging around.,ham,ham,0.977745693278429
1993,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,spam,spam,0.10089749312319891
4378,How much is torch in 9ja.,ham,ham,0.967241751282006
503,Check with nuerologist.,ham,ham,0.8602136067713422
2331,Long beach lor. Expected... U having dinner now?,ham,ham,0.9510720690384001
3252,"Iâll leave around four, ok?",ham,ham,0.9799675079673136
623,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,ham,ham,0.9511329980229796
2157,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ,ham,ham,0.9885550698253207
3443,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,spam,spam,0.33555038553723
4154,"URGENT!! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins",spam,spam,0.24490203814579709
4172,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,ham,ham,0.9722433524529024
5455,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,ham,ham,0.9415102550441714
3970,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,ham,ham,0.9024293713632998
4302,Are there TA jobs available? Let me know please cos i really need to start working,ham,ham,0.9561505581949937
3417,Uhhhhrmm isnt having tb test bad when youre sick,ham,ham,0.9533085512876083
2478,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",ham,ham,0.9594329806619809
214,Yup... How Ã¼ noe leh...,ham,ham,0.9798247388418525
4879,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam,spam,0.18805775144993261
4384,No need lar i go engin? Cos my sis at arts today...,ham,ham,0.9785570156955176
5228,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,spam,spam,0.22612959056143414
3751,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",ham,ham,0.9836964593996541
1652,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,ham,ham,0.98338895005815
1422,Do you work all this week ?,ham,ham,0.9488152690033227
4572,"CHA QUITEAMUZING THATÂSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE ",ham,ham,0.9426703030118434
3724,We left already we at orchard now.,ham,ham,0.9571052860946351
2624,I'm coming home 4 dinner.,ham,ham,0.9754693843067429
1034,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",ham,ham,0.9775904697352371
4499,"Latest Nokia Mobile or iPOD MP3 Player +Â£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.Â£1,50/Mtmsgrcvd18+",spam,spam,0.08418197108466313
5421,"Hi elaine, is today's meeting confirmed?",ham,ham,0.9435691198441934
1351,Bugis oso near wat... ,ham,ham,0.9529042926126536
3822,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,ham,ham,0.976212219690976
3988,Ringtone Club: Gr8 new polys direct to your mobile every week !,spam,spam,0.23128009717369097
2583,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs Â£1.50 each",spam,spam,0.10408298812915803
4348,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,spam,spam,0.33287914857680123
1854,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,ham,ham,0.9839680051209465
4065,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,ham,ham,0.9462737855163729
4540,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",ham,ham,0.9915700252306705
4233,I'm at home. Please call,ham,ham,0.8253217874226139
2065,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,ham,ham,0.937542318855009
5379,Somebody set up a website where you can play hold em using eve online spacebucks,ham,ham,0.9561030319756082
4806,Sorry for the delay. Yes masters,ham,ham,0.9410855881377337
161,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,ham,ham,0.9788469052976131
1608,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,ham,ham,0.9735823034193398
943,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),spam,spam,0.4899354421575925
662,Then mum's repent how?,ham,ham,0.978423021217903
5218,I accidentally brought em home in the box,ham,ham,0.9291620800439484
2064,"URGENT! Your mobile No *********** WON a Â£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",spam,spam,0.1452354078053922
2914,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,ham,ham,0.9405485003024208
5495,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",ham,ham,0.9882575713914674
867,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",ham,ham,0.9529395241429883
5371,"Lol, oh you got a friend for the dog ?",ham,ham,0.965058414417279
4054,I was slept that time.you there?,ham,ham,0.9810360533396993
2773,Still in customer place,ham,ham,0.9363687069382541
1026,I have a sore throat. It's scratches when I talk,ham,ham,0.9543445359675672
1051,Are you available for soiree on June 3rd?,ham,ham,0.8861463141472612
5387,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,ham,ham,0.965729394973983
3381,Just finished. Missing you plenty,ham,ham,0.9505733511663794
2688,Okie,ham,ham,0.9499560348070935
3369,"Hey elaine, is today's meeting still on?",ham,ham,0.9607941459750351
1548,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,ham,ham,0.9715477848482836
3121,Good evening! this is roger. How are you?,ham,ham,0.963412274112255
1960,Howz that persons story,ham,ham,0.9581285674864654
4366,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,ham,ham,0.8607104627962125
2039,Hey are we going for the lo lesson or gym? ,ham,ham,0.9271686848267569
2894,K I'll be sure to get up before noon and see what's what,ham,ham,0.9763601398408202
636,Me n him so funny...,ham,ham,0.9849125908672226
3488,Change windows logoff sound..,ham,ham,0.9351300965691638
1576,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",ham,ham,0.9688040314088932
1947,Hey we can go jazz power yoga hip hop kb and yogasana ,ham,ham,0.9639574210792178
4815,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,ham,ham,0.975153165348044
507,"Maybe westshore or hyde park village, the place near my house?",ham,ham,0.941086736617692
1537,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,ham,ham,0.9618308643458858
3194,I will lick up every drop :) are you ready to use your mouth as well?,ham,ham,0.9028178296086105
98,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",ham,ham,0.9411694215428832
5274,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",ham,ham,0.9229581546923797
792,All e best 4 ur driving tmr :-),ham,ham,0.9044224995737997
